"","doc_id","doc_name","arm_number","position","description","head","choice","title-tag","title","authors-tag","authors","study_type-tag","study_type","arm_efficacy_metric-tag","arm_efficacy_metric","arm_efficacy_results-tag","arm_efficacy_results","arm_description-1-tag","arm_description-1","arm_dosage-1-tag","arm_dosage-1","submit-prefill","submit-stay","submit","arm_description-2-tag","arm_description-2","arm_dosage-2-tag","arm_dosage-2","arm_description-3-tag","arm_description-3","arm_dosage-3-tag","arm_dosage-3","arm_description-4-tag","arm_description-4","arm_dosage-4-tag","arm_dosage-4","arm_description-5-tag","arm_description-5","arm_dosage-5-tag","arm_dosage-5"
"152","ecc2e47d-0c61-4ba0-ae55-22b545e6ed5f","Sun-2020-A multicenter randomized controlled t","1","Paragraph 13","Participants in control group will receive 1 of following 5 platinum - based chemotherapy regimens . Each chemotherapy cycle has 3 weeks , lasting 4 to 6 cycles . Any questions raised by the participants will be answered to promote completion . The detailed study schedule is listed in Table 2 .","Interventions","arm_dosage-2","","","","","","","","","","","","","","","","","Submit arm","2,4","control group","17,28","chemotherapy cycle has 3 weeks , lasting 4 to 6 cycles","","","","","","","","","","","",""
"153","ecc2e47d-0c61-4ba0-ae55-22b545e6ed5f","Sun-2020-A multicenter randomized controlled t","1","Paragraph 14","Outcome measurements are scheduled at screening , baseline , and every visit . 2.9.1 . Basic characteristic variables . Basic data of all the participants , including name , gender , date of birth , marital status , educational level , date of diagnosis , and medical history , will be collected . General physical examination results , including vital signs ( body temperature , blood pressure , respiratory rate , and heart rate ) , will also be recorded . Concomitant medication will be inquired about and documented at every visit . In the follow - up period , enhanced computed tomography ( CT ) of chest and tumor marks will be inspected every 3 months until the deadline of the trial or death . Magnetic resonance imaging , ultrasound , bone scans , and CT scans of other parts will be inspected to assess metastasis by researchers .","Outcome measurements","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"154","ecc2e47d-0c61-4ba0-ae55-22b545e6ed5f","Sun-2020-A multicenter randomized controlled t","1","Paragraph 15","2.9.2 . Primary outcome . The OS : Time from randomization to death for any reason . If the participants will be lost to follow - up or alive at the end of the study , the last follow - up time will be used as the death time .","Outcome measurements","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"155","ecc2e47d-0c61-4ba0-ae55-22b545e6ed5f","Sun-2020-A multicenter randomized controlled t","1","Paragraph 17","( 1 ) Progression - free survival : Time from the randomization to tumor progression or death . PFS rates of 6 months and 1 year will also be calculated .","Outcome measurements","arm_efficacy_metric","","","","","","","3,7,18,19,21,23,24,26","Progression - free survival PFS 6 months 1 year","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"156","ecc2e47d-0c61-4ba0-ae55-22b545e6ed5f","Sun-2020-A multicenter randomized controlled t","1","Paragraph 18","( 2 ) Objective remission rate ( ORR ) : Enhanced CT of the chest will be performed at the baseline period and the end of therapy . The therapeutic effect will be evaluated as complete response ( CR ) , partial response ( PR ) , stability disease ( SD ) , and progressive disease ( PD ) according to Response Evaluation Criteria in Solid Tumors ( RECIST ) . ORR will be defined as the percentage of CR and PR cases in patients . ( 3 ) QOL : QOL will refer to the European Organization for Research and Treatment of Cancer Quality Life Questionnaire Core 30 scale and lung cancer - specific LC13 scale .","Outcome measurements","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"157","ecc2e47d-0c61-4ba0-ae55-22b545e6ed5f","Sun-2020-A multicenter randomized controlled t","1","Paragraph 19","Safety outcomes involve blood , urine and stool analysis , hepatic and renal function , electrolyte levels , coagulation function , Creaction protein , and electrocardiogram . Safety outcomes will be assessed at each cycle visit .","Safety assessments","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"158","ecc2e47d-0c61-4ba0-ae55-22b545e6ed5f","Sun-2020-A multicenter randomized controlled t","1","Paragraph 20","Before the conduction of the protocol , a range of training will be provided to all the researchers , ensuring a full understanding and mastery of the standard operating procedures . Any change to the Table 2 Data collection schedule .","Quality control","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"159","ecc2e47d-0c61-4ba0-ae55-22b545e6ed5f","Sun-2020-A multicenter randomized controlled t","1","Paragraph 27","Written informed consent / checking inclusion and exclusion criteria X CT scan of chest will be inspected every 3 months , ultrasound , MRI and bone scintigraphy of other parts will be performed according clinical indication .","d after cryoablation","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"160","ecc2e47d-0c61-4ba0-ae55-22b545e6ed5f","Sun-2020-A multicenter randomized controlled t","1","Paragraph 28","Medicine protocol should be reported in writing to the primary researcher in Dongfang Hospital and can be applied only after permission . The quality of CRFs will be regularly supervised by independent investigators in Dongfang Hospital . Researchers will be notified in a timely fashion if any error exists .","Sun et al. Medicine (2020) 99:33","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"161","ecc2e47d-0c61-4ba0-ae55-22b545e6ed5f","Sun-2020-A multicenter randomized controlled t","1","Paragraph 29","Two - sided , log - rank test of Kaplan - Meier survival analysis is used to calculate the sample size . The primary outcome is the OS . The sample size is calculated based on the primary outcome . According to the data of NCCN guidelines and previous study , the median OS is 10 months in the control group and 14 months in the study group . With an estimated 18 months of enrollment and 30 months of follow - up , we have calculated that 402 patients will be needed to show a 2-sided significance level of 5 % and a statistical power of 80 % . Allowing for a 10 % dropout rate , the sample size has been set at 450 patients ( 225 in each group ) .","Sample size calculation","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"162","ecc2e47d-0c61-4ba0-ae55-22b545e6ed5f","Sun-2020-A multicenter randomized controlled t","1","Paragraph 30","CRFs will be entered by 2 independent researchers and supervised by a third 1 to ensure accuracy . Data analysis will be performed by statisticians who are blind to the randomization by using SAS9.3 software ( Software security authorization No . 11202165 ) . A significance level of 0.05 will be adopted throughout the trial . The primary outcome of the study is OS , with secondary outcomes including PFS , ORR , the incidence of adverse events , and results of a QOL survey . OS curves will be estimated for each treatment group in the full analysis set using the Kaplan - Meier method . Median OS and 95 % CIs will be calculated . To evaluate differences in therapeutic effects , the HRs of the 2 groups and their 95 % CIs will be calculated using the Cox proportional hazard model with adjustment factors , except for institution , included as covariates .","Data management and analysis","arm_efficacy_metric","","","","","","","69,70","PFS","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"163","ecc2e47d-0c61-4ba0-ae55-22b545e6ed5f","Sun-2020-A multicenter randomized controlled t","1","Paragraph 31","Central ethical approval has been confirmed from the research ethics committee of Dongfang Hospital Beijing University of Chinese Medicine ( JDF - IRB-2019030103 ) . Local ethical approval from other participating hospitals has also been obtained . The study will be conducted under the principles of the Declaration of Helsinki . The trial organization , data management , monitoring , and reporting will also be conducted under the guidelines for Good Clinical Practice and other regulations . Patients will be given full and adequate oral and written information about the study . The consent will be provided by the patient or a legally authorized representative .","Ethics and dissemination","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"164","14f5b694-099b-425e-bd4e-61c23f9d03d5","Fenwick-2020-Long-Term Results from the IDEAL-","1","Document Description","Long - Term Results from the IDEAL - CRT Phase 1/2 Trial of Isotoxically Dose - Escalated Radiation Therapy and Concurrent Chemotherapy for Stage II / III Non - small Cell Lung Cancer Long - Term Results from the IDEAL - CRT Phase 1/2 Trial of Isotoxically Dose - Escalated Radiation Therapy and Concurrent Chemotherapy for Stage II / III Non - small Cell Lung Cancer PhDJohnDFenwick","DOCUMENT DESCRIPTION","study_type","0,33,33,66","Long - Term Results from the IDEAL - CRT Phase 1/2 Trial of Isotoxically Dose - Escalated Radiation Therapy and Concurrent Chemotherapy for Stage II / III Non - small Cell Lung Cancer Long - Term Results from the IDEAL - CRT Phase 1/2 Trial of Isotoxically Dose - Escalated Radiation Therapy and Concurrent Chemotherapy for Stage II / III Non - small Cell Lung Cancer","66,67","PhDJohnDFenwick","9,12,42,45","Phase 1/2 Trial Phase 1/2 Trial","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"165","14f5b694-099b-425e-bd4e-61c23f9d03d5","Fenwick-2020-Long-Term Results from the IDEAL-","1","Document Description","Long - Term Results from the IDEAL - CRT Phase 1/2 Trial of Isotoxically Dose - Escalated Radiation Therapy and Concurrent Chemotherapy for Stage II / III Non - small Cell Lung Cancer 10.1016 / j.ijrobp.2019.11.397","DOCUMENT DESCRIPTION","study_type","0,33","Long - Term Results from the IDEAL - CRT Phase 1/2 Trial of Isotoxically Dose - Escalated Radiation Therapy and Concurrent Chemotherapy for Stage II / III Non - small Cell Lung Cancer","","","9,12","Phase 1/2 Trial","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"166","14f5b694-099b-425e-bd4e-61c23f9d03d5","Fenwick-2020-Long-Term Results from the IDEAL-","1","Document Description","Long - Term Results from the IDEAL - CRT Phase 1/2 Trial of Isotoxically Dose - Escalated Radiation Therapy and Concurrent Chemotherapy for Stage II / III Non - small Cell Lung Cancer PhDJohnDFenwick","DOCUMENT DESCRIPTION","authors","0,33","Long - Term Results from the IDEAL - CRT Phase 1/2 Trial of Isotoxically Dose - Escalated Radiation Therapy and Concurrent Chemotherapy for Stage II / III Non - small Cell Lung Cancer","33,34","PhDJohnDFenwick","9,12","Phase 1/2 Trial","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"167","14f5b694-099b-425e-bd4e-61c23f9d03d5","Fenwick-2020-Long-Term Results from the IDEAL-","1","Document Description","United Kingdom London United Kingdom MScAnne - MarieMullin MScAnne - MarieMullin MSc Anne - Marie Mullin NDip , yyyLauraHughes NDip , yyyLauraHughes NDip , yyy Laura Hughes MSc , yyyLauraFarrelly MSc , yyyLauraFarrelly MSc , yyy Laura Farrelly BScYentingNgai BScYentingNgai BSc Yenting Ngai MScNicholasCounsell MScNicholasCounsell MSc Nicholas Counsell Long - Term Results from the IDEAL - CRT Phase 1/2 Trial of Isotoxically Dose - Escalated Radiation Therapy and Concurrent Chemotherapy for Stage II / III Non - small Cell Lung Cancer 10.1016 / j.ijrobp.2019.11.397 Received Aug 14 , 2019 , and in revised form Oct 30 , 2019 . Accepted for publication Nov 17 , 2019 .","DOCUMENT DESCRIPTION","study_type","48,81","Long - Term Results from the IDEAL - CRT Phase 1/2 Trial of Isotoxically Dose - Escalated Radiation Therapy and Concurrent Chemotherapy for Stage II / III Non - small Cell Lung Cancer","5,8,8,11,12,16,18,19,21,22,25,27,29,30,32,33,36,38,38,39,39,40,41,43,43,44,44,45,46,48","MScAnne - MarieMullin MScAnne - MarieMullin Anne - Marie Mullin yyyLauraHughes yyyLauraHughes Laura Hughes yyyLauraFarrelly yyyLauraFarrelly Laura Farrelly BScYentingNgai BScYentingNgai Yenting Ngai MScNicholasCounsell MScNicholasCounsell Nicholas Counsell","57,60","Phase 1/2 Trial","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
